id	plot	genres	n_genres	image_path
1583323	Finnish men in sauna, speaking straight from the heart.	Documentary	1	images/1583323.jpeg
0024793	A single mother works tirelessly as a Ginza bar hostess to ensure a better life for her young son until--her long-lost husband returns.	Drama	1	images/0024793.jpeg
1041804	"1920s Vienna. Nine-year-old Mary lives in a home filled with lovely things and loneliness. Bothered by bratty brother Max and neglected by well intentioned, but distracted, parents, she yearns for companionship and adventure. On Christmas Eve, Mary's beloved Uncle Albert arrives with the gift of a wooden nutcracker doll. Later that night, Mary's imagination brings the doll to life. Introducing himself as ""NC,"" he takes her on a wondrous journey through a stunning dimension where toys assume human form and everything appears ten times larger. But danger lurks. An army of toothy rat creatures, led by the flamboyant Rat King and his devious mother, has unleashed a plot to overthrow humanity. When NC is captured and placed under a paralytic spell, Mary, Max and a spirited band of toy sidekicks must rescue him from the Rat King's clutches and thwart his wicked plans to 'ratify' the world."	Action|Family|Fantasy|Musical	4	images/1041804.jpeg
0280969	Five young people apply to live in an isolated house together for six months whilst their every move is filmed by numerous cameras. Each has their reason for wanting to be there - fame, money, adventure. The prize - $1 million. The rules - if one person leaves, everyone loses. It becomes the ultimate morality test. When Danny's beloved grandfather dies, does his greed overcome his love? When the skittish Emma finds blood on her pillow why does she still stay behind? And what dark secret does the house harbour that leaves them feeling as though they're being watched by more than just a million pairs of eyes?	Horror|Mystery|Thriller	3	images/0280969.jpeg
0429573	In 2006, in Red River, Tennessee, a teenager has frequent nightmares. Her mother reads an old letter from 1817 written by her ancestor, Lucy Bell. After a dispute of lands judged by the church, her husband John Bell is cursed by his opponent Kathe Batts, who has a fame of being a witch. From this moment on, an entity threatens John and her daughter Betsy Bell, attacking the girl during the nights. With the support of Betsy's school teacher Richard Powell, who tries to find rational explanations for the manifestation; her brother John Bell Jr.; and their friend James Johnston, who unsuccessfully tries to exorcize the entity from the house, the family does their best to protect Betsy in the haunted house.	Horror|Mystery|Thriller	3	images/0429573.jpeg
0191177	On the brink of her world tour, at the height of her success, alternative rock violinist, Gypsy, put down her violin and walked away... A man brutally beats his girlfriend to death and tosses her remains into a local river... A retired Boston PD detective isn't buying the news report of a local girl accidentally drowning... While Gypsy's unprecedented disappearance perplexes the entire music industry, she retreats with her husband to the desolation of Cape Cod in winter... Seeking refuge in his past, the murderer contacts his estranged brother and falls in love with his brother's wife, Gypsy... And then a body turns up on Cape Cod... And the detective isn't convinced that this will be the last... Here, in the smallest quietest corner of New England unfolds a disquieting tale of what happens when music meets murder... and a lyrical portrait of the ever-present guardians who preserve life's natural harmony.	Drama|Music|Thriller	3	images/0191177.jpeg
0114924	Lucy's life consists of constant loneliness that is until she saves Peter's life. Now she is a part of his family, and with a strong heart and fate on her side, others begin to realize what a terrific person she is, especially Jack, Peter's brother. An extraordinarily true-to-life sequence of events begin to take place as Lucy and Jack become closer and learn more about each other and themselves than one would ever expect from such coincidental, yet believable events.	Comedy|Drama|Romance	3	images/0114924.jpeg
1664662	Traveling salesman Tony Roozen and his newest gadget, Porky (a robotic pig) end up stranded in the tiny hamlet of Madonna where deep and lasting political conflicts have disrupted village life. Tony can't wait to leave this godforsaken place but the young village teacher Maria Glorie needs his help. Who knows, maybe Porky can lend a hand?	Fantasy|Romance|Sci-Fi	3	images/1664662.jpeg
2402179	SEDUCED AND ABANDONED combines acting legend	Documentary	1	images/2402179.jpeg
1735200	"After a tempest, fishermen do not find only fish in their nets. That is what happens to Jafaar, a poor fisherman who lives poorly in Gaza. And what he hauls in is really upsetting : imagine that, a pig! An unclean animal judged impure not only by the Faith of Islam but also by the Jewish religion. Determined to get rid of the animal, Jafaar tries desperately to sell it, first to a United Nations official, then to a Jewish colony where Yelena raises pigs not for their meat but for security reasons. Of course, going unnoticed in the company of a ""forbidden"" animal, among his Palestinian brothers, past Israeli soldiers and under the scrutiny of Islamic fundamentalists is no bed of roses and a series of misadventures await Jafaar...."	Comedy	1	images/1735200.jpeg
0071569	Sinbad and his crew intercept a homunculus carrying a golden tablet. Koura, the creator of the homunculus and practitioner of evil magic, wants the tablet back and pursues Sinbad. Meanwhile Sinbad meets the Vizier who has another part of the interlocking golden map, and they mount a quest across the seas to solve the riddle of the map, accompanied by a slave girl with a mysterious tattoo of an eye on her palm. They encounter strange beasts, tempests, and the dark interference of Koura along the way.	Action|Adventure|Fantasy	3	images/0071569.jpeg
0067249	The story takes place in feudal Japan, when any commerce with the rest of the world was strictly prohibited. An idealist suddenly appears in an isolated inn (the one that the title refers to), the head-quarters of a group of smugglers, with stolen money intended to ransom his loved one who is forced to work in a brothel.	Crime|Drama	2	images/0067249.jpeg
0025124	A Musical-romance with Dick Powell as a private stationed in Hawaii who gets involved with Ruby Keeler, the general's engaged daughter. In order to avoid a scandal, the pair break up, but meet again years later when Powell's at West Point producing the annual play that turns out to star Keeler.	Musical|Romance	2	images/0025124.jpeg
1193631	A tight-knit group of New York City street dancers, including Luke (Malambri) and Natalie (Vinson), team up with NYU freshman Moose (Sevani), and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.	Drama|Music|Romance	3	images/1193631.jpeg
0381637	A man falsely accused of assaulting an old woman tries to adapt to his new life in prison.	Drama|Thriller	2	images/0381637.jpeg
0086856	Neurosurgeon/Rock Star/Superhero Buckaroo has perfected the oscillation overthruster, which allows him to travel through solid matter by using the eighth dimension. The Red Lectroids from Planet 10 are after this device for their own evil ends, and it's up to Buckaroo and his band and crime-fighting team The Hong Kong Cavaliers to stop them.	Adventure|Comedy|Romance|Sci-Fi	4	images/0086856.jpeg
1701186	Tungsten deals with the idea of electricity as a metaphor, the scenery is urban, and the plot is unfolded during a single day. One day in Athens, continuous outages, and a final blackout, caused by the strike of technicians at the electricity company. A day during which, six people's lives are being crossed and diverted. The heroes wander around the city, and as the day passes by and the darkness prevails, the scenery becomes more and more threatening. The heroes will experience intense discomfort while crossing each others path. When this strain is absorbed they are turned into victims, when the strain is channeled they are turned into perpetrators.	Drama	1	images/1701186.jpeg
0024314	Five members of a teen-age gang, including leader Jimmy Smith, are sent to the State Reformatory, presided over by the melodramatically callous Thompson. Soon, Patsy Gargan, a former gangster appointed Deputy Commissioner as a political favor, arrives complete with hip flask and blonde. Gargan falls for activist nurse Dorothy and, inspired by her, takes over the administration to run the place on radical principles. But Thompson, to conceal his years of graft, needs a quick way to discredit Gargan...	Crime|Drama|Romance	3	images/0024314.jpeg
0050317	A photographer on an expedition in the jungle runs afoul of a voodoo cult.	Horror	1	images/0050317.jpeg
0056636	Albert is an inn owner who vowed never to drink again if he and his wife survived the war. They did, and the reformed alcoholic keeps his vow. But times have changed and soon after the war, Albert comes in contact with Gabriel, a young man prone to heavy bouts with the bottle. Gabriel is conflicted over visiting his young daughter in a nearby school and in a moment of nostalgia, Albert takes off with him on one major binge -- and havoc results.	Comedy|Drama	2	images/0056636.jpeg
0355029	Philipp Gerber is a smart, but self-satisfied car salesman. In an inattentive moment at the wheel of his car, he runs over a young boy riding a bike and drives away. As he has feelings of guilt, he tries to find out more about the accident's victim and learns that the boy lies seriously injured in a hospital. Philipp wants to tell his mother Laura Reiser the truth, but he doesn't. After a carefree holiday with his girlfriend Katja, he learns that the boy is dead. Meanwhile, Laura staggers between grief and the desire for revenge. One evening, she can't bear it any more and jumps off a bridge, but Philipp saves her life...	Drama	1	images/0355029.jpeg
0231402	"From the opening shot of a Jurassic Park-esque reptilian eye, you know you are in for a wild ride. As Mick ""Crocodile"" Dundee sits in a canoe sharpening his famous knife, a monstrous croc hides somewhere in the deep. The croc suddenly attacks, tearing Mick's boat to pieces and leaving him and mate Jacko up a tree. Life for Mick can only get easier, right? When Mick arrives at home, he discovers longtime companion Sue's newspaper-mogul father has called, and needs her help on an article at the paper's Los Angeles branch. Mick, who recognizes his importance in the modernizing bush is now no more than as a tourist attraction, agrees to join her, and together Mick, Sue and son Mikey head for Los Angeles. Here the adventure truly begins, as Mick and Jacko brave a cowboy bar where the horsemen are of a different color, and a Hollywood film party where everyone seems interested in Mick's mate Malcolm ""Mal"" Gibson's colorful exploits. Sue's article soon leads to a sleazy film producer, so Mick gets a job as a monkey wrangler at his studio, where his investigation uncovers some very sketchy goings-on."	Adventure|Comedy|Crime	3	images/0231402.jpeg
1276996	Filmmaker Richard P. Rogers tried for twenty years to make a documentary about his own life. He died in 2001, leaving the project unfinished, until his widow, acclaimed photographer Susan Meiselas, commissioned his former student Alexander Olch to make a film out of the pieces. Starting in the Hamptons, in the town of Wainscott, the film weaves Rogers' footage into a journey through childhood memories, a less than encouraging mother, a family background of privilege, and Rogers' persistent, dogged attempts to document his own life. Rogers' friend, actor and writer Wallace Shawn, joins in the process, as the film investigates the differences between documentary and fiction, and tells the tragic story of Rogers' life.	Documentary	1	images/1276996.jpeg
0084358	Beauvoir, lonely, aging private detective, is put on the bloody track of beautiful Catherine Leiris who kills and robs her rich husband(s) on their wedding night. Although he never approaches her directly, he follows her and increasingly feels to be telepathically connected to her, because she reminds him of his daughter he never met. After he led a blind artist, Catherine's truly beloved spouse, into a bus accident, she makes a living by bank robbery with young Betty till Betty gets shot. Alone again, Catherine leads a sad, uneventful life as a waitress, when she meets her follower.	Crime|Mystery|Romance|Thriller	4	images/0084358.jpeg
0825241	Chad, 2006. After a forty-year civil war, the radio announces the government has just amnestied the war criminals. Outraged by the news, Gumar Abatcha orders his grandson Atim, a sixteen-year-old youth, to trace the man who killed his father and to execute him. Atim obeys him and, armed with his father's own gun, he goes in search of Nassara, the man who made him an orphan. It does not take long before he finds him. Nassara, who now goes straight, is married, goes to the mosque and owns a small bakery. After some hesitation Atim offers him his services as an apprentice. He is hired then it will be easy for him to gun down the murderer of his father. At least, that is what he thinks...	Drama	1	images/0825241.jpeg
0099091	Michael, a wimpy young executive, is about to get pulverized by a jealous boyfriend in a bar when a handsome, mysterious stranger steps in--and then disappears. Later that night, while jogging, Michael runs into the stranger on a pier. He introduces himself as Alex, and the two go out to an under- ground club. Within a matter of days, Alex wheedles his way into Michael's life and turns it upside down, and Michael doesn't realize that Alex is a dangerous sociopath until it's too late.	Crime|Drama|Thriller	3	images/0099091.jpeg
0080419	Reine is supposed to go to a summer camp called 'Childrens island' but decides to remain in Stockholm over the summer while his mother is working at a hospital. She thinks he is at the camp and he tells her he his. We then follow him around Stockholm that summer and see what he encounter on the path of life.	Drama	1	images/0080419.jpeg
0036094	Sassy Dixie Daisy is the hot new attraction at a former opera house that's been turned into a burlesque theater. She's popular with the customers, although not with Lolita La Verne, a stuck-up diva who was hoping she'd get the top spot. Also complicating matters is the return of the Princess Nirvena, the show's former star who once had a fling with the boss. When the Princess blackmails her way into the top spot, Dixie is none too pleased. When both Lolita and the Princess are murdered, Dixie becomes a prime suspect. She then sets up a trap to nail the real killer.	Comedy|Music|Mystery|Romance	4	images/0036094.jpeg
0051394	Pat Garrett arrives in Abilene where he catches five of Butch Cassidy's gang. He calls in Wyatt Earp and Bat Masterson and they learn there is a half million dollar shipment of money arriving by train and Cassidy is amassing enough men to take it. They also realize he has tapped the telegraph line and they send a false message saying the money is already in the Abilene bank. But the townspeople not only refuse to fight but they release the prisoners trying to avoid a gungight in their town.	Western	1	images/0051394.jpeg
2597242	When ambitious young real estate agent Leigh is asked to sell a house with a checkered past, she crosses paths with a disturbed girl whom she believes is the runaway daughter of the couple selling the property. When Leigh tries to intervene and help her, she becomes entangled with a supernatural force that soon pulls Leigh's artist sister Vera into its web - and has sinister plans for both of them.	Horror	1	images/2597242.jpeg
0106364	Batman, the costumed crime-fighter who prowls the night skies in Gotham City, soon finds there's another vigilante in town knocking off prominent mob figures. Despite the scythe-like blade for a hand, a mechanical voice and the cloud of smoke that follows the figure wherever it goes, the police and outraged officials mistake the homicidal crusader for Batman himself and demand that the city's longtime hero be brought to justice. Meanwhile, Andrea Beaumont returns to town. She is the lost love of Bruce Wayne, the billionaire playboy who is Batman's alter ego, and was an integral part of Wayne's decision ten years earlier to don the cape and cowl. Now, she is back in his life and is no less a disruption than the return of his old archenemy, The Joker, who has a stake in seeing the annihilation of this new vigilante, whoever it proves to be.	Animation|Action|Adventure|Crime|Drama|Family|Mystery|Romance|Sci-Fi|Thriller	10	images/0106364.jpeg
0062671	On the celebration of the anniversary of Mrs. Taggart, her three dominated sons come to her house for the party. Terry, Henry and Tom Taggart work in construction, in a business that belonged to their father and is presently managed by their manipulative mother. Tom brings his pregnant fiancée Shirley Blair to tell his mother that they will marry each other; Terry brings his wife Karen Taggart and they secretly intend to emigrate to Canada; and Henry is gay and loves to wear women's underwear. During the night, the mean Mrs. Taggart uses the most despicable means and tricks to get rid off Shirley and Terry and keep her sons close to her.	Comedy|Drama|Thriller	3	images/0062671.jpeg
0101256	A seemingly harmless telephone service endows an evil teacher with powers from beyond the grave	Horror	1	images/0101256.jpeg
0053388	Munchkin-like aliens invade Earth full force with their flying saucers and laser weapons, rendering cities helpless. All eyes turn to the most powerful nations on Earth as they unite to concoct a plan to vanquish the aliens and return Earth to the hands of humans, thus, resulting in the most fierce and ultimate battle royale in outer space the galaxy as ever seen.	Sci-Fi	1	images/0053388.jpeg
0181912	In part one there is talk of a project on the subject of love, with the example of three couples, one young, one mature and the other elderly. At this point the author comes into contact with a young woman he had already met three years earlier. Just as the project is about to become reality, all problems of an artistic or financial nature having been resolved, the author learns that the young woman has died. Part two concerns the events of three years earlier. While interviewing an historian, the future author meets for the first time the young woman, who is training as a lawyer. She has been asked by her own grandparents, formerly of the French resistance, to examine a contract offered to them by Americans who want to make a film about their activities during the Nazi occupation of France.	Drama	1	images/0181912.jpeg
0983193	Having bought a model ship, the Unicorn, for a pound off a market stall Tintin is initially puzzled that the sinister Mr. Sakharine should be so eager to buy it from him, resorting to murder and kidnapping Tintin - accompanied by his marvellous dog Snowy - to join him and his gang as they sail to Morocco on an old cargo ship. Sakharine has bribed the crew to revolt against the ship's master, drunken Captain Haddock, but Tintin, Snowy and Haddock escape, arriving in Morocco at the court of a sheikh, who also has a model of the Unicorn. Haddock tells Tintin that over three hundred years earlier his ancestor Sir Francis Haddock was forced to scuttle the original Unicorn when attacked by a piratical forebear of Sakharine but he managed to save his treasure and provide clues to its location in three separate scrolls, all of which were secreted in models of the Unicorn. Tintin and Sakharine have one each and the villain intends to use the glass-shattering top Cs of operatic soprano the Milanese Nightingale to secure the third. With aid from bumbling Interpol agents the Thompson Twins our boy hero, his dog and the captain must prevent Sakharine from obtaining all three scrolls to fulfil the prophesy that only the last of the Haddocks can discover the treasure's whereabouts.	Animation|Action|Adventure|Family|Mystery	5	images/0983193.jpeg
0892109	Based on the Imperium Comics series, Trailer Park of Terror. Six troubled high school students and their chaperon, an optimistic youth ministries Pastor, return from an outdoor character building retreat in the mountains. During a raging storm, their bus crashes, hopelessly stranding them in the middle of the Trucker's Triangle, a forgotten locus of consummate evil in the middle of nowhere. The hapless group seeks shelter for the night in a seemingly abandoned trailer park they find down the road. However, when the sun sets, it's not refuge they find. Instead, terror finds them in the form of Norma, a damned redneck reaper with a killer body who dispenses vengeance and death aided by her cursed companions, a bloodthirsty brood of Undead trailer trash.	Horror	1	images/0892109.jpeg
0130121	An art-house auctioneer finds himself getting in deeper and deeper with the mob after learning that his teacher girlfriend is the daughter of a major mobster. Things get worse when a godfather decides to launder his no-talent son's gory paintings through the art house and gets the FBI into the picture. Everything then falls apart when the son is accidentally shot.	Comedy|Crime|Romance	3	images/0130121.jpeg
0289477	Klaus has just passed his driving test for forklifts. But his first day on the job turns out to be the real challenge. Cruel but informative accidents happen. Only few survive the blood shed. A hommage to industrial safety educational films.	Short|Action|Comedy|Horror	4	images/0289477.jpeg
0055499	A young woman, Karin, has recently returned to the family island after spending some time in a mental hospital. On the island with her is her lonely brother and kind, but increasingly desperate husband ('Max von Sydow'). They are joined by Karin's father ('Gunnar Björnstrand'), who is a world-traveling author that is estranged to his children. The film depicts how Karin's grip on reality slowly slips away and how the bonds between the family members are changing in light of this fact.	Drama	1	images/0055499.jpeg
0087298	Thought to be killed by the sole survivor of the last massacre at Camp Crystal Lake, Jason Voorhees kills his way back to the camp to once again murder its inhabitants. This time, has Jason met his match in the little boy Tommy Jarvis?	Horror|Thriller	2	images/0087298.jpeg
1447793	Jesse, in a moment of bold self-confidence, introduces herself to Ethan, a struggling writer. And then in walks Troy, and in a moment of bold self-confidence, he introduces himself to Jesse. Jesse falls in love with both men, who happen to have a lot in common but still seem very different. What will happen when Jesse has to tell the truth?	Comedy|Romance	2	images/1447793.jpeg
2997766	Animal life in the nature reserve Oostvaardersplassen in the Netherlands during four seasons.	Documentary	1	images/2997766.jpeg
0033802	"In the late nineteenth century, Ellen Creed works as the live-in companion to Miss Leonora Fiske, a retired actress who lives in the English countryside and who still retains her theatrical mannerisms. Ellen receives notice that the landlady of her two sisters, Emily Creed and Louisa Creed, who currently live in London, is threatening to call the police to haul them away to an asylum because of their disruptive behavior due to their mentally deranged state. Ellen will not allow her sisters to be institutionalized, and convinces Miss Fiske to allow them to stay with them for a couple of days. Miss Fiske was unaware of their deranged mental state when she agreed and is also unaware that Ellen hopes to make their stay permanent. Both issues eventually become apparent to Miss Fiske, who cannot tolerate how Emily and Louisa disrupt her home life. However, Ellen ""convinces"" Miss Fiske to take an extended leave from the house, while Ellen tells her sisters that she bought the house from Miss Fiske, which the sisters are not to tell anyone else. The secrets that Ellen is keeping about the situation threatens to bring her and her sisters' lives down when they receive a visit from their distant nephew Albert Feather, a cad who has his own financial well being as his main priority."	Crime|Drama|Film-Noir	3	images/0033802.jpeg
0005044	It is windy at a bathing resort. After fighting with one of the two husbands, Charlie approaches Edna while the two husbands themselves fight over ice cream. Driven away by her husband, Charlie turns to the other's wife.	Short|Comedy	2	images/0005044.jpeg
1714886	Mario, 55, works in a morgue typing autopsy reports. In the midst of the 1973 Chilean coup, he fantasizes about his neighbor Nancy, a cabaret dancer, who mysteriously disappears on September the 11th. After a violent Army raid on her family's home, he hears about the arrest of her brother and father, a prominent Communist and Salvador Allende supporter. Troubled and madly passionate over the loss of his would-be lover, Mario begins his frantic search for Nancy.	Drama	1	images/1714886.jpeg
2689966	Broadway Idiot follows Green Day's Billie Joe Armstrong from a punk rock concert at Madison Square Garden to the opening of his musical American Idiot on Broadway - only ten blocks away, but worlds apart. From behind the curtain share in the crazy journey of turning the mega-hit album into a punk rock musical - and ultimately see how the world of theater transformed Billie Joe.	Documentary|Music|Musical	3	images/2689966.jpeg
0074226	At a party, someone goes insane and murders three women. Falsely accused of the brutal killings, Jerry is on the run. More bizarre killings continue with alarming frequency all over town. Trying to clear his name, Jerry discovers the shocking truth...people are losing their hair and turning into violent psychopaths and the connection may be some LSD all the murderers took a decade before.	Horror|Thriller	2	images/0074226.jpeg
0412808	A Gainesville Florida auto upholsterer (Giamatti) attempts to subvert his mundane life by training a wild, red-tailed hawk.	Drama	1	images/0412808.jpeg
1422674	After losing her child at birth, the dark horror of the grudge begins growing within her.	Fantasy|Horror	2	images/1422674.jpeg
2370224	A look at the life of filmmaker John Milius.	Documentary|Biography|Drama	3	images/2370224.jpeg
0130377	In the 1840s, Ichi, blind masseur and quick-draw swordsman, travels to the village of Itakura to pay his respects at the grave of Kichizo, a man he killed two years' ago. The villages in the area, after several years of famine, have struggled to raise 1,000 ryo in taxes they owe. The money is stolen while in transit to the governor. Ichi is accused as is Boss Chuji, a samurai Ichi respects. Ichi sets out to find the money and clear his own and Chuji's names. Along the way, he must face Kichizo's sister, some of Chuji's own gang, a corrupt governor, and his henchmen. Loyalties shift even as Ichi's moral compass stays true.	Action|Drama	2	images/0130377.jpeg
0115006	Marines travel to a deserted island to diffuse bombs, only to be terrorized by an alien.	Horror|Sci-Fi	2	images/0115006.jpeg
0330802	A hard-nosed hit man Raid returns to Finland and is unofficially asked to investigate the arson case involving his old flame Tarja.	Action|Crime|Thriller	3	images/0330802.jpeg
0114775	Summer, 1967. La Goulette, the touristic beach of Tunisi, is the site where three nice seventeen-year-old girls live: Gigi, sicilian and catholic; Meriem, Tunisian and Arab; Tina, French and Jewish. They would like to have their first sexual experience during that summer, challenging their families. Their fathers, Youssef, Jojo and Giuseppe, are old friends and their friendship will be in crisis because of the girls, while Hadj, an old rich Arab, would like to marry Meriem.	Comedy|Drama	2	images/0114775.jpeg
0134618	When Mystery, Alaska's amateur hockey team accepts a challenge to play against the New York Rangers, the entire population must put their petty differences aside and pull together as their small town becomes the center of a nationally televised event.	Comedy|Drama|Sport	3	images/0134618.jpeg
0073107	"It's 1896. Yankel Bogovnik, a Russian Jew, emigrated to the United States three years earlier and has settled where many of his background have, namely on Hester Street on the Lower East Side of New York City. He has assimilated to American life, having learned English, anglicized his name to Jake, and shaved off his beard. He is working at a $12/week job as a seamster, the money earned to be able to bring his wife Gitl and his son Yossele to America from Russia. Regardless, he has fallen in love with another woman, a dancer named Mamie Fein. Nonetheless, he is excited when he learns that Gitl and Yossele are indeed coming to America. His happiness at their arrival is dampened when he sees that Gitl is not ""American"" looking like Mamie and has troubles assimilating as quickly as he would like. Except to Mamie, he tries to show a public façade that everything is fine at home with Gitl. But can their marriage survive these differences, and if not, will Gitl be able to manage in this new land where she has few supports?"	Drama|Romance	2	images/0073107.jpeg
0086543	The morbid Catholic writer Gerard Reve who is bisexual, alcoholic and has frequent visions of death is invited to give a lecture in the literature club of Vlissingen. While in the railway station in Amsterdam, he feels attracted to a handsome man who embarks on another train. Gerard is introduced to the treasurer of the club and beautician Christine Halsslag, a wealthy widow who owns the Spider beauty shop, and they engage in a one night stand. On the next morning, Gerard sees the picture of Christine's boyfriend Herman and recognizes him as the man he saw in the train station. He urges her to bring Herman to her house to spend a couple of days together, but with the secret intention of seducing the man. Christine travels to Köln to bring her boyfriend and Gerard stays alone in her house. He drinks whiskey and snoops through her safe, finding three film reels with names of men; he decides to watch the footage and discovers that Christine had married each; all of whom died in tragic accidents. Later Gerard believes Christine is a Black Widow and questions whether Herman or he will be her doomed fourth husband.	Drama|Mystery|Thriller	3	images/0086543.jpeg
0436629	"A recovering alcoholic and recently converted Mormon, Arthur ""Killer"" Kane, of the rock band The New York Dolls, is given a chance at reuniting with his band after 30 years."	Documentary|Music	2	images/0436629.jpeg
0057598	Julian Berniers and Lily Prine have just gotten married. They have been in Chicago on business before returning to their home town of New Orleans, where they will meet with Julian's older spinster sisters, Anna and Carrie, who still live in the long time unpaid for family home. Anna and Carrie, as the elder siblings, have long kept Julian afloat during his wheeling and dealings. Julian has largely kept Lily in the dark about his activities, including the mysterious meetings he has had in New Orleans in the week prior to meeting up with Anna and Carrie. Despite losing the factory in Chicago, Julian comes bearing expensive gifts for his sisters, including paying off the house and a trip for both of them to Europe, something that they have long talked about wanting to do. Because of this money, Lily believes that her wealthy mother, Albertine Prine, may have paid Julian to marry her to get rid of her. Things change for the women in Julian's life when they learn that he has been meeting Charlotte Warkins, the two who had once dated ten years ago. While Lily believes that Julian may be having an affair with married Charlotte, Carrie, through second hand means, knows exactly what is going on between Julian and Charlotte, which is nowhere close to being an affair. Carrie, in her obsessive love for Julian, which is more than the love of a sister for a brother, decides to take matters into her own hands as a means to have Julian all for herself.	Drama	1	images/0057598.jpeg
0046432	A terrorist has placed a bomb on board a train transporting sea mines to Portsmouth. The train is stopped but near a small town, which actually exacerbates the problem. In desperation, the local authorities contact Peter Lyncort, a former Canadian Royal Engineers munitions expert, and ask him to help them dismantle the explosive device. Peter accepts the assignment. He is given no more than five hours to achieve his dangerous mission.	Thriller	1	images/0046432.jpeg
0352531	A cynical man, along with a 19 year old musician, a former lover, an alcoholic client of a bar and a black strip club dancer are involved with anarchist mood in a dangerous game with drugs godfathers of the night, cops and media.	Action|Adventure|Drama	3	images/0352531.jpeg
0066540	Rheinhardt, a cynical drifter, gets a job as an announcer for right-wing radio station WUSA in New Orleans. Rheinhardt is content to parrot WUSA's reactionary editorial stance on the air, even if he doesn't agree with it. Rheinhardt finds his cynical detachment challenged by a lady friend, Geraldine, and by Rainey, a neighbor and troubled idealist who becomes aware of WUSA's sinister, hidden purpose. And when events start spinning out of control, even Rheinhardt finds he must take a stand.	Drama|Romance	2	images/0066540.jpeg
1911658	Super spy teams aren't born...they're hatched. Discover the secrets of the greatest and most hilarious covert birds in the global espionage biz: Skipper, Kowalski, Rico and Private. These elitists of the elite are joining forces with a chic undercover organization, The North Wind. Led by handsome and husky Agent Classified (we could tell you his name, but then...you know). Together, they must stop the villainous Dr. Octavius Brine, from destroying the world as we know it.	Animation|Adventure|Comedy|Family	4	images/1911658.jpeg
0025452	While holidaying in Switzerland, Lawrence and his wife Jill are asked by a dying friend, Louis Bernard, to get information hidden in his room to the British Consulate. They get the information, but when they deny having it, their daughter Betty is kidnapped. It turns out that Louis was a Foreign Office spy and the information has to do with the assassination of a foreign dignitary. Having managed to trace his daughter's kidnappers back to London, Lawrence learns that the assassination will take place during a concert at the Albert Hall. It is left to Jill, however, to stop the assassination.	Crime|Mystery|Thriller	3	images/0025452.jpeg
0066518	The Countess is called away to tend a sick friend and imposes on the General to accept her daughter Marcilla as a houseguest. Some of the villagers begin dying, however, and the General's daughter Laura soon gets weak and pale, but Marcilla is there to comfort her. The villagers begin whispering about vampires as Marcilla finds another family on which to impose herself. The pattern repeats as Emma gets ill, but the General cannot rest, and seeks the advice of Baron Hartog, who once dealt a decisive blow against a family of vampires. Well, almost.	Horror	1	images/0066518.jpeg
0055278	Ram Bowen and Eddie Cook are two expatriate jazz musicians living in Paris where, unlike the US at the time, Jazz musicians are celebrated and racism is a non-issue. When they meet and fall in love with two young American girls, Lillian and Connie, who are vacationing in France, Ram and Eddie must decide whether they should move back to the US with them, or stay in Paris for the freedom it allows them. Ram, who wants to be a serious composer, finds Paris too exciting and is reluctant to give up his music for a relationship, and Eddie wants to stay for the city's more tolerant racial atmosphere.	Drama|Music|Romance	3	images/0055278.jpeg
0085864	A pair of evil gung-fu artists, Heaven and Earth, are slaughtering the entire Yin-Yang brotherhood. he movie opens with two members of the brotherhood and their two male children being chased by Heaven, Earth, and misc. bad guys. The two members get away separately with their children. Twenty years later we see Jackie Chan as he hunts frogs and snakes and keeps them in his pants. You learn he was one of the boys; the other is a lazy man who uses windmill-driven levers to deliver things to and from bedside, even a chamberpot and breakfast. Eventually, their respective paternal figures are killed, and they are forced to fight Heaven and Earth.	Action	1	images/0085864.jpeg
0075163	"Kitty runs a brothel in Nazi Germany where the soldiers come to ""relax"". Recording devices have been installed in each room by a power hungry army official who plans to use the information to blackmail Hitler and gain power himself. A girl named Margherita discovers the little ploy and with Kitty's help plans to take on the dangerous task of exposing the conspiracy."	Drama|War	2	images/0075163.jpeg
0004972	Two brothers, Phil and Ted Stoneman, visit their friends in Piedmont, South Carolina: the family Cameron. This friendship is affected by the Civil War, as the Stonemans and the Camerons must join up opposite armies. The consequences of the War in their lives are shown in connection to major historical events, like the development of the Civil War itself, Lincoln's assassination, and the birth of the Ku Klux Klan.	Drama|History|War	3	images/0004972.jpeg
0071807	Scaramanga is a hit-man who charges a million dollars per job. He becomes linked to the death of a scientist working on a powerful solar cell, and James Bond is called in to investigate. As he tracks down Scaramanga, he realises that he is highly respected by the killer, but will this prove to be an advantage in the final showdown?	Action|Adventure|Thriller	3	images/0071807.jpeg
0067433	Minnie breaks up with her married boyfriend and becomes disillusioned. However, she begins to learn that there is hope for love and romance in a desperate world when she meets a crazy car-parker named Seymour.	Comedy|Drama|Romance	3	images/0067433.jpeg
